Station_ID	Record_Type	Latitude	Elevation_ft	Date	Month	SWE_Inches	SWE_Code	Snow_Depth_Inches	Snow_Depth_Code
DAN	daily	37.897	9800	1984-05-22	5	20.6	_		_
DAN	daily	37.897	9800	1984-05-23	5	19.4	_		_
DAN	daily	37.897	9800	1984-05-24	5	18.4	_		_
DAN	daily	37.897	9800	1984-05-25	5	16	_		_
DAN	daily	37.897	9800	1984-05-26	5	15.5	_		_
DAN	daily	37.897	9800	1984-05-27	5	14.3	_		_
DAN	daily	37.897	9800	1984-05-28	5	13.2	_		_
DAN	daily	37.897	9800	1984-05-29	5	11	_		_
DAN	daily	37.897	9800	1984-05-30	5	9.5	_		_
DAN	daily	37.897	9800	1984-05-31	5	8	_		_
DAN	daily	37.897	9800	1984-06-01	6	5.4	_		_
DAN	daily	37.897	9800	1984-06-02	6	3.6	_		_
DAN	daily	37.897	9800	1984-06-03	6	2.2	_		_
DAN	daily	37.897	9800	1984-06-04	6	1.4	_		_
DAN	daily	37.897	9800	1984-06-05	6	1.6	_		_
DAN	daily	37.897	9800	1984-06-06	6	1	_		_
DAN	daily	37.897	9800	1984-06-07	6	0.6	_		_
DAN	daily	37.897	9800	1984-06-08	6	0.4	_		_
DAN	daily	37.897	9800	1984-06-09	6	0	_		_
DAN	daily	37.897	9800	1984-06-10	6	0	_		_
DAN	daily	37.897	9800	1984-06-11	6	0	_		_
DAN	daily	37.897	9800	1984-06-12	6	0	_		_
DAN	daily	37.897	9800	1984-06-13	6	0	_		_
DAN	daily	37.897	9800	1984-06-14	6	0	_		_
DAN	daily	37.897	9800	1984-06-15	6	0	_		_
DAN	daily	37.897	9800	1984-06-16	6	0	_		_
DAN	daily	37.897	9800	1984-06-17	6	0	_		_
DAN	daily	37.897	9800	1984-06-18	6	0	_		_
DAN	daily	37.897	9800	1984-06-19	6	0	_		_
DAN	daily	37.897	9800	1984-06-20	6	0	_		_
DAN	daily	37.897	9800	1984-06-21	6	0	_		_
DAN	daily	37.897	9800	1984-06-22	6	0	_		_
DAN	daily	37.897	9800	1984-06-23	6	0	_		_
DAN	daily	37.897	9800	1984-06-24	6	0	_		_
DAN	daily	37.897	9800	1984-06-25	6	0	_		_
DAN	daily	37.897	9800	1984-06-26	6	0	_		_
DAN	daily	37.897	9800	1984-06-27	6	0	_		_
DAN	daily	37.897	9800	1984-06-28	6	0	_		_
DAN	daily	37.897	9800	1984-06-29	6	0	_		_
DAN	daily	37.897	9800	1984-06-30	6	0	_		_
DAN	daily	37.897	9800	1984-07-01	7	0	_		_
DAN	daily	37.897	9800	1984-07-02	7	0	_		_
DAN	daily	37.897	9800	1984-07-03	7	0	_		_
DAN	daily	37.897	9800	1984-07-04	7	0	_		_
DAN	daily	37.897	9800	1984-07-05	7	0	_		_
DAN	daily	37.897	9800	1984-07-06	7	0	_		_
DAN	daily	37.897	9800	1984-07-07	7	0	_		_
DAN	daily	37.897	9800	1984-07-08	7	0	_		_
DAN	daily	37.897	9800	1984-07-09	7	0	_		_
DAN	daily	37.897	9800	1984-07-10	7	0	_		_
DAN	daily	37.897	9800	1984-07-11	7	0	_		_
DAN	daily	37.897	9800	1984-07-12	7	0	_		_
DAN	daily	37.897	9800	1984-07-13	7	0	_		_
DAN	daily	37.897	9800	1984-07-14	7	0	_		_
DAN	daily	37.897	9800	1984-07-15	7	0	_		_
DAN	daily	37.897	9800	1984-07-16	7	0	_		_
DAN	daily	37.897	9800	1984-07-17	7	0	_		_
DAN	daily	37.897	9800	1984-07-18	7	0	_		_
DAN	daily	37.897	9800	1984-07-19	7	0	_		_
DAN	daily	37.897	9800	1984-07-20	7	0	_		_
DAN	daily	37.897	9800	1984-07-21	7	0	_		_
DAN	daily	37.897	9800	1984-07-22	7	0	_		_
DAN	daily	37.897	9800	1984-07-23	7	0	_		_
DAN	daily	37.897	9800	1984-07-24	7	0	_		_
DAN	daily	37.897	9800	1984-07-25	7	0	_		_
DAN	daily	37.897	9800	1984-07-26	7	0	_		_
DAN	daily	37.897	9800	1984-07-27	7	0	_		_
DAN	daily	37.897	9800	1984-07-28	7	0	_		_
DAN	daily	37.897	9800	1984-07-29	7	0	_		_
DAN	daily	37.897	9800	1984-07-30	7	0	_		_
DAN	daily	37.897	9800	1984-07-31	7	0	_		_
DAN	daily	37.897	9800	1984-08-01	8	0	_		_
DAN	daily	37.897	9800	1984-08-02	8	0	_		_
DAN	daily	37.897	9800	1984-08-03	8	0	_		_
DAN	daily	37.897	9800	1984-08-04	8	0	_		_
DAN	daily	37.897	9800	1984-08-05	8	0	_		_
DAN	daily	37.897	9800	1984-08-06	8	0	_		_
DAN	daily	37.897	9800	1984-08-07	8	0	_		_
DAN	daily	37.897	9800	1984-08-08	8	0	_		_
DAN	daily	37.897	9800	1984-08-09	8	0	_		_
DAN	daily	37.897	9800	1984-08-10	8	0	_		_
DAN	daily	37.897	9800	1984-08-11	8	0	_		_
DAN	daily	37.897	9800	1984-08-12	8	0	_		_
DAN	daily	37.897	9800	1984-08-13	8	0	_		_
DAN	daily	37.897	9800	1984-08-14	8	0	_		_
DAN	daily	37.897	9800	1984-08-15	8	0	_		_
DAN	daily	37.897	9800	1984-08-16	8	0	_		_
DAN	daily	37.897	9800	1984-08-17	8	0	_		_
DAN	daily	37.897	9800	1984-08-18	8	0	_		_
DAN	daily	37.897	9800	1984-08-19	8	0	_		_
DAN	daily	37.897	9800	1984-08-20	8	0	_		_
DAN	daily	37.897	9800	1984-08-21	8	0	_		_
DAN	daily	37.897	9800	1984-08-22	8	0	_		_
DAN	daily	37.897	9800	1984-08-23	8	0	_		_
DAN	daily	37.897	9800	1984-08-24	8	0	_		_
DAN	daily	37.897	9800	1984-08-25	8	0	_		_
DAN	daily	37.897	9800	1984-08-26	8	0	_		_
DAN	daily	37.897	9800	1984-08-27	8	0	_		_
DAN	daily	37.897	9800	1984-08-28	8	0	_		_
DAN	daily	37.897	9800	1984-08-29	8	0	_		_
DAN	daily	37.897	9800	1984-08-30	8	0	_		_
DAN	daily	37.897	9800	1984-08-31	8	0	_		_
DAN	daily	37.897	9800	1984-09-01	9	0	_		_
DAN	daily	37.897	9800	1984-09-02	9	0	_		_
DAN	daily	37.897	9800	1984-09-03	9	0	_		_
DAN	daily	37.897	9800	1984-09-04	9	0	_		_
DAN	daily	37.897	9800	1984-09-05	9	0	_		_
DAN	daily	37.897	9800	1984-09-06	9	0	_		_
DAN	daily	37.897	9800	1984-09-07	9	0	_		_
DAN	daily	37.897	9800	1984-09-08	9	0	_		_
DAN	daily	37.897	9800	1984-09-09	9	0	_		_
DAN	daily	37.897	9800	1984-09-10	9	0	_		_
DAN	daily	37.897	9800	1984-09-11	9	0	_		_
DAN	daily	37.897	9800	1984-09-12	9	0	_		_
DAN	daily	37.897	9800	1984-09-13	9	0	_		_
DAN	daily	37.897	9800	1984-09-14	9	0	_		_
DAN	daily	37.897	9800	1984-09-15	9	0	_		_
DAN	daily	37.897	9800	1984-09-16	9	0	_		_
DAN	daily	37.897	9800	1984-09-17	9	0	_		_
DAN	daily	37.897	9800	1984-09-18	9	0	_		_
DAN	daily	37.897	9800	1984-09-19	9	0	_		_
DAN	daily	37.897	9800	1984-09-20	9	0	_		_
DAN	daily	37.897	9800	1984-09-21	9	0	_		_
DAN	daily	37.897	9800	1984-09-22	9	0	_		_
DAN	daily	37.897	9800	1984-09-23	9	0	_		_
DAN	daily	37.897	9800	1984-09-24	9	0	_		_
DAN	daily	37.897	9800	1984-09-25	9	0	_		_
DAN	daily	37.897	9800	1984-09-26	9	0	_		_
DAN	daily	37.897	9800	1984-09-27	9	0	_		_
DAN	daily	37.897	9800	1984-09-28	9	0	_		_
DAN	daily	37.897	9800	1984-09-29	9	0	_		_
DAN	daily	37.897	9800	1984-09-30	9	0	_		_
DAN	daily	37.897	9800	1984-10-01	10	0	_		_
DAN	daily	37.897	9800	1984-10-02	10	0	_		_
DAN	daily	37.897	9800	1984-10-03	10	0	_		_
DAN	daily	37.897	9800	1984-10-04	10	0	_		_
DAN	daily	37.897	9800	1984-10-05	10	0	_		_
DAN	daily	37.897	9800	1984-10-06	10	0	_		_
DAN	daily	37.897	9800	1984-10-07	10	0	_		_
DAN	daily	37.897	9800	1984-10-08	10	0	_		_
DAN	daily	37.897	9800	1984-10-09	10	0	_		_
DAN	daily	37.897	9800	1984-10-10	10	0	_		_
DAN	daily	37.897	9800	1984-10-11	10	0	_		_
DAN	daily	37.897	9800	1984-10-12	10	0	_		_
DAN	daily	37.897	9800	1984-10-13	10	0	_		_
DAN	daily	37.897	9800	1984-10-14	10	0	_		_
DAN	daily	37.897	9800	1984-10-15	10	0	_		_
DAN	daily	37.897	9800	1984-10-16	10	0	_		_
DAN	daily	37.897	9800	1984-10-17	10	2.6	_		_
DAN	daily	37.897	9800	1984-10-18	10	2.9	_		_
DAN	daily	37.897	9800	1984-10-19	10	3.3	_		_
DAN	daily	37.897	9800	1984-10-20	10	3.4	_		_
DAN	daily	37.897	9800	1984-10-21	10	3	_		_
DAN	daily	37.897	9800	1984-10-22	10	3	_		_
DAN	daily	37.897	9800	1984-10-23	10	3.4	_		_
DAN	daily	37.897	9800	1984-10-24	10	3.4	_		_
DAN	daily	37.897	9800	1984-10-25	10	4	_		_
DAN	daily	37.897	9800	1984-10-26	10	4	_		_
DAN	daily	37.897	9800	1984-10-27	10	4.4	_		_
DAN	daily	37.897	9800	1984-10-28	10	4.2	_		_
DAN	daily	37.897	9800	1984-10-29	10	4	_		_
DAN	daily	37.897	9800	1984-10-30	10	4.4	_		_
DAN	daily	37.897	9800	1984-10-31	10	4	_		_
DAN	daily	37.897	9800	1984-11-01	11	4.3	_		_
DAN	daily	37.897	9800	1984-11-02	11	4.2	_		_
DAN	daily	37.897	9800	1984-11-03	11	4	_		_
DAN	daily	37.897	9800	1984-11-04	11	4	_		_
DAN	daily	37.897	9800	1984-11-05	11	4	_		_
DAN	daily	37.897	9800	1984-11-06	11	4	_		_
DAN	daily	37.897	9800	1984-11-07	11	4.4	_		_
DAN	daily	37.897	9800	1984-11-08	11	5.2	_		_
DAN	daily	37.897	9800	1984-11-09	11	6.4	_		_
DAN	daily	37.897	9800	1984-11-10	11	6.4	_		_
DAN	daily	37.897	9800	1984-11-11	11	6.6	_		_
DAN	daily	37.897	9800	1984-11-12	11	7	_		_
DAN	daily	37.897	9800	1984-11-13	11	8	_		_
DAN	daily	37.897	9800	1984-11-14	11	8	_		_
DAN	daily	37.897	9800	1984-11-15	11	8	_		_
DAN	daily	37.897	9800	1984-11-16	11	8.4	_		_
DAN	daily	37.897	9800	1984-11-17	11	9	_		_
DAN	daily	37.897	9800	1984-11-18	11	9.4	_		_
DAN	daily	37.897	9800	1984-11-19	11	9.6	_		_
DAN	daily	37.897	9800	1984-11-20	11	9.2	_		_
DAN	daily	37.897	9800	1984-11-21	11	10	_		_
DAN	daily	37.897	9800	1984-11-22	11	10.6	_		_
DAN	daily	37.897	9800	1984-11-23	11	11.6	_		_
DAN	daily	37.897	9800	1984-11-24	11	12	_		_
DAN	daily	37.897	9800	1984-11-25	11	13.4	_		_
DAN	daily	37.897	9800	1984-11-26	11	13	_		_
DAN	daily	37.897	9800	1984-11-27	11	14.2	_		_
DAN	daily	37.897	9800	1984-11-28	11	14.4	_		_
DAN	daily	37.897	9800	1984-11-29	11	14.4	_		_
DAN	daily	37.897	9800	1984-11-30	11	15	_		_
DAN	daily	37.897	9800	1984-12-01	12	15	_		_
DAN	daily	37.897	9800	1984-12-02	12	15	_		_
DAN	daily	37.897	9800	1984-12-03	12	15	_		_
DAN	daily	37.897	9800	1984-12-04	12	15.2	_		_
DAN	daily	37.897	9800	1984-12-05	12	15.2	_		_
DAN	daily	37.897	9800	1984-12-06	12	15.3	_		_
DAN	daily	37.897	9800	1984-12-07	12	15.4	_		_
DAN	daily	37.897	9800	1984-12-08	12	15.4	_		_
DAN	daily	37.897	9800	1984-12-09	12	15.4	_		_
DAN	daily	37.897	9800	1984-12-10	12	15.4	_		_
DAN	daily	37.897	9800	1984-12-11	12	15.4	_		_
DAN	daily	37.897	9800	1984-12-12	12	16	_		_
DAN	daily	37.897	9800	1984-12-13	12	16.4	_		_
DAN	daily	37.897	9800	1984-12-14	12	16.5	_		_
DAN	daily	37.897	9800	1984-12-15	12	16.5	_		_
DAN	daily	37.897	9800	1984-12-16	12	16.4	_		_
DAN	daily	37.897	9800	1984-12-17	12	17	_		_
DAN	daily	37.897	9800	1984-12-18	12	17	_		_
DAN	daily	37.897	9800	1984-12-19	12	17.4	_		_
DAN	daily	37.897	9800	1984-12-20	12	17.2	_		_
DAN	daily	37.897	9800	1984-12-21	12	17.4	_		_
DAN	daily	37.897	9800	1984-12-22	12	17.4	_		_
DAN	daily	37.897	9800	1984-12-23	12	17.8	_		_
DAN	daily	37.897	9800	1984-12-24	12	18.1	_		_
DAN	daily	37.897	9800	1984-12-25	12	18.2	_		_
DAN	daily	37.897	9800	1984-12-26	12	18.2	_		_
DAN	daily	37.897	9800	1984-12-27	12	18.2	_		_
DAN	daily	37.897	9800	1984-12-28	12	18.2	_		_
DAN	daily	37.897	9800	1984-12-29	12	18.2	_		_
DAN	daily	37.897	9800	1984-12-30	12	18.2	_		_
DAN	daily	37.897	9800	1984-12-31	12	18.2	_		_
DAN	daily	37.897	9800	1985-01-01	1	18.2	_		_
DAN	daily	37.897	9800	1985-01-02	1	18.2	_		_
DAN	daily	37.897	9800	1985-01-03	1	18.2	_		_
DAN	daily	37.897	9800	1985-01-04	1	18.2	_		_
DAN	daily	37.897	9800	1985-01-05	1	18.4	_		_
DAN	daily	37.897	9800	1985-01-06	1	18.4	_		_
DAN	daily	37.897	9800	1985-01-07	1	18.4	_		_
DAN	daily	37.897	9800	1985-01-08	1	19	_		_
DAN	daily	37.897	9800	1985-01-09	1	19	_		_
DAN	daily	37.897	9800	1985-01-10	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-11	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-12	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-13	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-14	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-15	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-16	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-17	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-18	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-19	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-20	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-21	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-22	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-23	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-24	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-25	1	19.4	_		_
DAN	daily	37.897	9800	1985-01-26	1	20	_		_
DAN	daily	37.897	9800	1985-01-27	1	20	_		_
DAN	daily	37.897	9800	1985-01-28	1	20.1	_		_
DAN	daily	37.897	9800	1985-01-29	1	20.1	_		_
DAN	daily	37.897	9800	1985-01-30	1	20.1	_		_
DAN	daily	37.897	9800	1985-01-31	1	20.2	_		_
DAN	daily	37.897	9800	1985-02-01	2	20.2	_		_
DAN	daily	37.897	9800	1985-02-02	2	20.3	_		_
DAN	daily	37.897	9800	1985-02-03	2	20.3	_		_
DAN	daily	37.897	9800	1985-02-04	2	20.3	_		_
DAN	daily	37.897	9800	1985-02-05	2	20.4	_		_
DAN	daily	37.897	9800	1985-02-06	2	20.4	_		_
DAN	daily	37.897	9800	1985-02-07	2	20.7	_		_
DAN	daily	37.897	9800	1985-02-08	2	21	_		_
DAN	daily	37.897	9800	1985-02-09	2	22.5	_		_
DAN	daily	37.897	9800	1985-02-10	2	24	_		_
DAN	daily	37.897	9800	1985-02-11	2	24	_		_
DAN	daily	37.897	9800	1985-02-12	2	24	_		_
DAN	daily	37.897	9800	1985-02-13	2	24	_		_
DAN	daily	37.897	9800	1985-02-14	2	24	_		_
DAN	daily	37.897	9800	1985-02-15	2	24	_		_
DAN	daily	37.897	9800	1985-02-16	2	24	_		_
DAN	daily	37.897	9800	1985-02-17	2	24	_		_
DAN	daily	37.897	9800	1985-02-18	2	24	_		_
DAN	daily	37.897	9800	1985-02-19	2	24	_		_
DAN	daily	37.897	9800	1985-02-20	2	24	_		_
DAN	daily	37.897	9800	1985-02-21	2	24	_		_
DAN	daily	37.897	9800	1985-02-22	2	24	_		_
DAN	daily	37.897	9800	1985-02-23	2	24	_		_
DAN	daily	37.897	9800	1985-02-24	2	24	_		_
DAN	daily	37.897	9800	1985-02-25	2	24	_		_
DAN	daily	37.897	9800	1985-02-26	2	24	_		_
DAN	daily	37.897	9800	1985-02-27	2	24	_		_
DAN	daily	37.897	9800	1985-02-28	2	24	_		_
DAN	daily	37.897	9800	1985-03-01	3	24	_		_
DAN	daily	37.897	9800	1985-03-02	3	24	_		_
DAN	daily	37.897	9800	1985-03-03	3	24	_		_
DAN	daily	37.897	9800	1985-03-04	3	24.1	_		_
DAN	daily	37.897	9800	1985-03-05	3	24.2	_		_
DAN	daily	37.897	9800	1985-03-06	3	24.6	_		_
DAN	daily	37.897	9800	1985-03-07	3	24.9	_		_
DAN	daily	37.897	9800	1985-03-08	3	25.1	_		_
DAN	daily	37.897	9800	1985-03-09	3	25.4	_		_
DAN	daily	37.897	9800	1985-03-10	3	25.4	_		_
DAN	daily	37.897	9800	1985-03-11	3	26	_		_
DAN	daily	37.897	9800	1985-03-12	3	26.2	_		_
DAN	daily	37.897	9800	1985-03-13	3	26.4	_		_
DAN	daily	37.897	9800	1985-03-14	3	26.3	_		_
DAN	daily	37.897	9800	1985-03-15	3	26.4	_		_
DAN	daily	37.897	9800	1985-03-16	3	26.4	_		_
DAN	daily	37.897	9800	1985-03-17	3	26.4	_		_
DAN	daily	37.897	9800	1985-03-18	3	26.2	_		_
DAN	daily	37.897	9800	1985-03-19	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-20	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-21	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-22	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-23	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-24	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-25	3	26.4	_		_
DAN	daily	37.897	9800	1985-03-26	3	26.6	_		_
DAN	daily	37.897	9800	1985-03-27	3	28	_		_
DAN	daily	37.897	9800	1985-03-28	3	29.4	_		_
DAN	daily	37.897	9800	1985-03-29	3	29.8	_		_
DAN	daily	37.897	9800	1985-03-30	3	30.2	_		_
DAN	daily	37.897	9800	1985-03-31	3	30	_		_
DAN	daily	37.897	9800	1985-04-01	4	29.9	_		_
DAN	daily	37.897	9800	1985-04-02	4	29.7	_		_
DAN	daily	37.897	9800	1985-04-03	4	29.6	_		_
DAN	daily	37.897	9800	1985-04-04	4	29.4	_		_
DAN	daily	37.897	9800	1985-04-05	4	28.6	_		_
DAN	daily	37.897	9800	1985-04-06	4	27.7	_		_
DAN	daily	37.897	9800	1985-04-07	4	26.9	_		_
DAN	daily	37.897	9800	1985-04-08	4	26.1	_		_
DAN	daily	37.897	9800	1985-04-09	4	25.4	_		_
DAN	daily	37.897	9800	1985-04-10	4	24.8	_		_
DAN	daily	37.897	9800	1985-04-11	4	24.5	_		_
DAN	daily	37.897	9800	1985-04-12	4	24.2	_		_
DAN	daily	37.897	9800	1985-04-13	4	23.4	_		_
DAN	daily	37.897	9800	1985-04-14	4	23	_		_
DAN	daily	37.897	9800	1985-04-15	4	22.2	_		_
DAN	daily	37.897	9800	1985-04-16	4	21.7	_		_
DAN	daily	37.897	9800	1985-04-17	4	21.3	_		_
DAN	daily	37.897	9800	1985-04-18	4	21.2	_		_
DAN	daily	37.897	9800	1985-04-19	4	21	_		_
DAN	daily	37.897	9800	1985-04-20	4	20.9	_		_
DAN	daily	37.897	9800	1985-04-21	4	20.9	_		_
DAN	daily	37.897	9800	1985-04-22	4	21.4	_		_
DAN	daily	37.897	9800	1985-04-23	4	21.4	_		_
DAN	daily	37.897	9800	1985-04-24	4	21.4	_		_
DAN	daily	37.897	9800	1985-04-25	4	21	_		_
DAN	daily	37.897	9800	1985-04-26	4	20.4	_		_
DAN	daily	37.897	9800	1985-04-27	4	19.8	_		_
DAN	daily	37.897	9800	1985-04-28	4	19.2	_		_
DAN	daily	37.897	9800	1985-04-29	4	18.6	_		_
DAN	daily	37.897	9800	1985-04-30	4	18	_		_
DAN	daily	37.897	9800	1985-05-01	5	17.4	_		_
DAN	daily	37.897	9800	1985-05-02	5	16.3	_		_
DAN	daily	37.897	9800	1985-05-03	5	15.3	_		_
DAN	daily	37.897	9800	1985-05-04	5	14	_		_
DAN	daily	37.897	9800	1985-05-05	5	13.2	_		_
DAN	daily	37.897	9800	1985-05-06	5	12	_		_
DAN	daily	37.897	9800	1985-05-07	5	11.4	_		_
DAN	daily	37.897	9800	1985-05-08	5	10.2	_		_
DAN	daily	37.897	9800	1985-05-09	5	9.4	_		_
DAN	daily	37.897	9800	1985-05-10	5	9.4	_		_
DAN	daily	37.897	9800	1985-05-11	5	9.3	_		_
DAN	daily	37.897	9800	1985-05-12	5	8.6	_		_
DAN	daily	37.897	9800	1985-05-13	5	7.4	_		_
DAN	daily	37.897	9800	1985-05-14	5	6.3	_		_
DAN	daily	37.897	9800	1985-05-15	5	4.6	_		_
DAN	daily	37.897	9800	1985-05-16	5	3.3	_		_
DAN	daily	37.897	9800	1985-05-17	5	3	_		_
DAN	daily	37.897	9800	1985-05-18	5	2.7	_		_
DAN	daily	37.897	9800	1985-05-19	5	2.4	_		_
DAN	daily	37.897	9800	1985-05-20	5	1.4	_		_
DAN	daily	37.897	9800	1985-05-21	5	1	_		_
DAN	daily	37.897	9800	1985-05-22	5	0.5	_		_
DAN	daily	37.897	9800	1985-05-23	5	0.4	_		_
DAN	daily	37.897	9800	1985-05-24	5	0.4	_		_
DAN	daily	37.897	9800	1985-05-25	5	0.3	_		_
DAN	daily	37.897	9800	1985-05-26	5	0	_		_
DAN	daily	37.897	9800	1985-05-27	5	0	_		_
DAN	daily	37.897	9800	1985-05-28	5	0	_		_
DAN	daily	37.897	9800	1985-05-29	5	0	_		_
DAN	daily	37.897	9800	1985-05-30	5	0	_		_
DAN	daily	37.897	9800	1985-05-31	5	0	_		_
DAN	daily	37.897	9800	1985-06-01	6	0	_		_
DAN	daily	37.897	9800	1985-06-02	6	0	_		_
DAN	daily	37.897	9800	1985-06-03	6	0	_		_
DAN	daily	37.897	9800	1985-06-04	6	0	_		_
DAN	daily	37.897	9800	1985-06-05	6	0	_		_
DAN	daily	37.897	9800	1985-06-06	6	0	_		_
DAN	daily	37.897	9800	1985-06-07	6	0	_		_
DAN	daily	37.897	9800	1985-06-08	6	0	_		_
DAN	daily	37.897	9800	1985-06-09	6	0	_		_
DAN	daily	37.897	9800	1985-06-10	6	0	_		_
DAN	daily	37.897	9800	1985-06-11	6	0	_		_
DAN	daily	37.897	9800	1985-06-12	6	0	_		_
DAN	daily	37.897	9800	1985-06-13	6	0	_		_
DAN	daily	37.897	9800	1985-06-14	6	0	_		_
DAN	daily	37.897	9800	1985-06-15	6	0	_		_
DAN	daily	37.897	9800	1985-06-16	6	0	_		_
DAN	daily	37.897	9800	1985-06-17	6	0	_		_
DAN	daily	37.897	9800	1985-06-18	6	0	_		_
DAN	daily	37.897	9800	1985-06-19	6	0	_		_
DAN	daily	37.897	9800	1985-06-20	6	0	_		_
DAN	daily	37.897	9800	1985-06-21	6	0	_		_
DAN	daily	37.897	9800	1985-06-22	6	0	_		_
DAN	daily	37.897	9800	1985-06-23	6	0	_		_
DAN	daily	37.897	9800	1985-06-24	6	0	_		_
DAN	daily	37.897	9800	1985-06-25	6	0	_		_
DAN	daily	37.897	9800	1985-06-26	6	0	_		_
DAN	daily	37.897	9800	1985-06-27	6	0	_		_
DAN	daily	37.897	9800	1985-06-28	6	0	_		_
DAN	daily	37.897	9800	1985-06-29	6	0	_		_
DAN	daily	37.897	9800	1985-06-30	6	0	_		_
DAN	daily	37.897	9800	1985-07-01	7	0	_		_
DAN	daily	37.897	9800	1985-07-02	7	0	_		_
DAN	daily	37.897	9800	1985-07-03	7	0	_		_
DAN	daily	37.897	9800	1985-07-04	7	0	_		_
DAN	daily	37.897	9800	1985-07-05	7	0	_		_
DAN	daily	37.897	9800	1985-07-06	7	0	_		_
DAN	daily	37.897	9800	1985-07-07	7	0	_		_
DAN	daily	37.897	9800	1985-07-08	7	0	_		_
DAN	daily	37.897	9800	1985-07-09	7	0	_		_
DAN	daily	37.897	9800	1985-07-10	7	0	_		_
DAN	daily	37.897	9800	1985-07-11	7	0	_		_
DAN	daily	37.897	9800	1985-07-12	7	0	_		_
DAN	daily	37.897	9800	1985-07-13	7	0	_		_
DAN	daily	37.897	9800	1985-07-14	7	0	_		_
DAN	daily	37.897	9800	1985-07-15	7	0	_		_
DAN	daily	37.897	9800	1985-07-16	7	0	_		_
DAN	daily	37.897	9800	1985-07-17	7	0	_		_
DAN	daily	37.897	9800	1985-07-18	7	0	_		_
DAN	daily	37.897	9800	1985-07-19	7	0	_		_
DAN	daily	37.897	9800	1985-07-20	7	0	_		_
DAN	daily	37.897	9800	1985-07-21	7	0	_		_
DAN	daily	37.897	9800	1985-07-22	7	0	_		_
DAN	daily	37.897	9800	1985-07-23	7	0	_		_
DAN	daily	37.897	9800	1985-07-24	7	0	_		_
DAN	daily	37.897	9800	1985-07-25	7	0	_		_
DAN	daily	37.897	9800	1985-07-26	7	0	_		_
DAN	daily	37.897	9800	1985-07-27	7	0	_		_
DAN	daily	37.897	9800	1985-07-28	7	0	_		_
DAN	daily	37.897	9800	1985-07-29	7	0	_		_
DAN	daily	37.897	9800	1985-07-30	7	0	_		_
DAN	daily	37.897	9800	1985-07-31	7	0	_		_
DAN	daily	37.897	9800	1985-08-01	8	0	_		_
DAN	daily	37.897	9800	1985-08-02	8	0	_		_
DAN	daily	37.897	9800	1985-08-03	8	0	_		_
DAN	daily	37.897	9800	1985-08-04	8	0	_		_
DAN	daily	37.897	9800	1985-08-05	8	0	_		_
DAN	daily	37.897	9800	1985-08-06	8	0	_		_
DAN	daily	37.897	9800	1985-08-07	8	0	_		_
DAN	daily	37.897	9800	1985-08-08	8	0	_		_
DAN	daily	37.897	9800	1985-08-09	8	0	_		_
DAN	daily	37.897	9800	1985-08-10	8	0	_		_
DAN	daily	37.897	9800	1985-08-11	8	0	_		_
DAN	daily	37.897	9800	1985-08-12	8	0	_		_
DAN	daily	37.897	9800	1985-08-13	8	0	_		_
DAN	daily	37.897	9800	1985-08-14	8	0	_		_
DAN	daily	37.897	9800	1985-08-15	8	0	_		_
DAN	daily	37.897	9800	1985-08-16	8	0	_		_
DAN	daily	37.897	9800	1985-08-17	8	0	_		_
DAN	daily	37.897	9800	1985-08-18	8	0	_		_
DAN	daily	37.897	9800	1985-08-19	8	0	_		_
DAN	daily	37.897	9800	1985-08-20	8	0	_		_
DAN	daily	37.897	9800	1985-08-21	8	0	_		_
DAN	daily	37.897	9800	1985-08-22	8	0	_		_
DAN	daily	37.897	9800	1985-08-23	8	0	_		_
DAN	daily	37.897	9800	1985-08-24	8	0	_		_
DAN	daily	37.897	9800	1985-08-25	8	0	_		_
DAN	daily	37.897	9800	1985-08-26	8	0	_		_
DAN	daily	37.897	9800	1985-08-27	8	0	_		_
DAN	daily	37.897	9800	1985-08-28	8	0	_		_
DAN	daily	37.897	9800	1985-08-29	8	0	_		_
DAN	daily	37.897	9800	1985-08-30	8	0	_		_
DAN	daily	37.897	9800	1985-08-31	8	0	_		_
DAN	daily	37.897	9800	1985-09-01	9	0	_		_
